RefSeq ID	FOXA2	HNF1A	HNF4A	HNF6	CREB1	USF1
NM_012445	0	1	1	0	0	0
NM_052861	0	0	0	0	0	0
NM_001328	0	0	0	0	0	0
NM_005882	0	0	0	0	0	0
NM_175918	0	0	0	0	0	0
NM_006527	0	0	0	0	0	0
NM_006342	0	0	0	0	0	0
NM_138385	0	0	0	0	0	0
NM_022965	0	0	1	1	0	0
NM_012318	0	0	0	0	0	0
NM_005663	0	0	0	0	1	0
NM_178557	0	0	0	0	0	0
NM_181808	0	0	0	0	0	0
NM_024511	0	0	0	0	0	0
NM_006454	0	0	0	0	0	0
NM_020972	0	0	0	0	0	0
NM_002938	0	0	0	0	0	0
NM_024309	0	0	1	0	0	0
NM_014190	0	0	0	0	0	0
NM_001120	0	0	0	0	1	0
NM_182982	0	0	0	0	1	0
NM_003703	0	0	0	0	1	0
NM_002111	0	0	1	0	0	0
NM_001528	0	0	0	0	0	0
NM_173660	0	0	0	0	0	0
NM_002337	0	0	0	0	0	0
NM_173661	0	0	0	0	0	0
NM_177998	0	0	0	0	0	0
NM_032927	0	1	1	0	1	0
NM_145291	0	0	0	0	0	0
NM_017816	0	0	0	0	0	0
NM_014392	0	0	0	0	0	0
NM_016930	0	0	1	0	1	0
NM_002448	0	0	0	0	0	0
NM_018659	0	0	0	0	0	0
NM_018401	0	0	0	0	0	1
NM_005750	0	0	0	0	0	0
NM_153717	0	0	0	0	0	0
NM_001313	0	0	0	0	0	0
NM_144720	0	0	0	0	0	0
NM_006005	0	0	0	0	0	0
NM_020416	0	0	1	0	0	0
NM_015274	0	0	0	0	0	0
NM_033296	0	0	1	0	1	0
NM_138699	0	0	0	0	0	0
NM_005980	0	0	1	0	0	0
NM_152301	0	0	0	0	0	0
NM_020773	0	0	1	0	0	0
NM_153376	0	0	0	0	0	0
NM_025196	0	0	0	0	0	0
NM_020777	0	0	0	0	0	0
NM_021638	0	0	0	0	0	0
NM_203423	0	0	0	0	1	0
NM_198595	0	0	1	0	1	0
NM_032432	0	0	0	0	0	0
NM_018986	0	0	1	0	0	0
NM_053044	0	0	0	0	0	0
NM_003501	0	0	1	0	1	0
NM_080819	0	0	0	0	0	0
NM_003652	0	0	0	0	0	0
NM_201402	0	0	0	0	0	0
NM_000798	0	0	0	0	0	0
NM_001001290	0	0	0	0	0	0
NM_017491	0	1	1	0	0	0
NM_052964	0	0	0	0	0	0
NM_005114	0	0	0	0	0	0
NM_001017979	0	0	0	0	0	1
NM_001189	0	0	0	0	0	0
NM_148894	0	0	0	0	0	0
NM_182646	0	1	1	0	0	0
NM_031911	0	0	0	0	0	0
NM_033535	0	0	1	0	0	0
NM_004334	0	0	0	0	0	0
NM_001775	0	0	1	0	0	0
NM_005130	0	0	0	0	0	1
NM_031950	0	0	0	0	0	0
NM_006017	0	0	0	0	0	0
NM_152684	0	0	1	0	0	1
NM_153365	0	0	1	0	0	1
NM_001290	0	0	0	0	0	0
NM_000320	0	0	1	1	0	0
NM_015907	0	1	1	0	1	0
NM_025205	0	0	0	0	0	0
NM_022346	0	0	0	0	1	0
NM_017741	0	0	0	0	1	1
NM_153686	0	0	1	0	0	0
NM_004787	0	0	1	0	0	1
NM_145048	0	0	0	0	0	0
NM_025221	0	0	0	0	0	0
NM_147182	0	0	0	0	0	0
NM_020973	0	0	1	0	0	0
NM_013261	0	0	1	0	0	0
NM_001358	0	0	0	0	0	0
NM_003102	0	0	0	0	0	0
NM_173463	0	0	0	0	0	0
NM_018176	0	0	0	0	0	0
NM_153825	0	1	1	0	0	1
NM_018323	0	0	1	0	0	0
NM_013367	0	0	0	0	0	1
NM_006424	0	0	0	0	0	0
NM_015187	0	0	0	0	0	0
NM_203283	0	0	1	0	0	0
NM_000730	0	0	0	0	0	0
NM_018317	0	0	0	0	0	0
NM_020860	0	0	0	0	0	1
NM_015230	0	0	0	0	0	0
NM_018290	0	0	1	0	0	0
NM_015173	0	0	0	0	0	0
NM_006607	0	0	0	0	0	0
NM_016531	0	0	0	0	0	0
NM_024614	0	0	1	0	0	1
NM_030956	0	0	0	0	0	0
NM_006068	0	0	0	0	0	0
NM_138389	0	0	1	0	0	0
NM_024943	0	0	0	0	0	0
NM_199039	0	0	0	0	0	0
NM_025132	0	0	0	0	0	0
NM_002913	0	1	1	0	1	1
NM_175737	0	1	0	0	0	0
NM_194451	0	0	1	0	1	1
NM_000661	0	0	1	0	1	1
NM_003359	0	0	1	0	0	0
NM_174921	0	0	1	0	0	0
NM_005339	0	0	0	0	0	0
NM_015200	0	0	1	0	0	0
NM_018177	0	0	0	0	0	0
NM_004310	0	0	0	0	0	0
NM_017581	0	0	0	0	0	0
NM_019027	0	1	1	0	0	0
NM_024677	0	0	0	0	0	0
NM_173075	0	0	1	0	0	0
NM_004181	0	0	0	0	0	0
NM_003924	0	0	0	0	0	0
NM_018126	0	0	0	0	0	0
NM_006345	0	0	0	0	1	1
NM_207406	0	0	0	0	0	0
NM_006095	0	0	0	0	0	0
NM_198353	0	0	0	0	0	0
NM_021927	0	0	1	0	0	1
NM_138335	0	0	1	0	0	0
NM_173536	0	0	0	0	0	0
NM_000807	0	0	0	0	0	0
NM_000809	0	0	0	0	0	0
NM_000812	0	0	0	0	0	0
NM_017845	0	0	0	0	0	0
NM_020453	0	0	1	0	1	0
NM_006587	0	0	0	0	0	0
NM_152995	0	0	0	0	0	0
NM_000087	0	0	0	0	0	0
NM_207330	0	0	1	0	0	0
NM_003328	0	0	0	0	0	0
NM_003215	0	0	0	0	0	0
NM_152679	0	0	0	0	0	0
NM_175619	0	0	0	0	0	0
NM_017830	0	0	1	0	1	0
NM_152398	0	0	1	0	0	1
NM_025087	0	0	0	0	0	0
NM_015115	0	0	1	0	1	0
NM_000232	0	0	0	0	0	0
NM_145263	0	0	1	0	0	0
NM_022832	0	0	0	0	0	0
NM_023940	0	0	0	0	0	0
NM_152540	0	0	0	0	0	0
NM_030917	0	0	1	0	0	0
NM_032622	0	0	0	0	0	0
NM_012110	0	0	0	0	0	0
NM_133267	0	0	1	0	0	0
NM_006206	0	0	0	0	0	0
NM_000222	0	0	0	0	0	0
NM_002253	0	0	0	0	0	0
NM_024592	0	0	1	0	1	0
NM_018475	0	0	0	0	0	0
NM_004898	0	0	1	0	0	0
NM_152401	0	0	0	0	0	0
NM_006681	0	0	0	0	0	0
NM_178237	0	0	0	0	0	0
NM_025009	0	0	0	0	0	0
NM_181806	0	0	1	0	1	0
NM_006452	0	0	0	0	0	0
NM_002703	0	0	0	0	0	0
NM_006947	0	0	0	0	0	0
NM_206919	0	0	0	0	0	0
NM_139211	0	0	0	0	0	1
NM_139212	0	0	0	0	0	1
NM_021114	0	0	0	0	0	0
NM_005612	0	0	0	0	0	0
NM_000938	0	0	1	0	0	0
NM_032313	0	0	1	0	0	0
NM_001553	0	0	0	0	0	0
NM_004439	0	0	0	0	0	0
NM_001812	0	0	0	0	1	0
NM_012108	0	0	0	0	0	0
NM_018227	0	0	0	0	0	0
NM_001012763	0	0	0	0	0	0
NM_004262	0	0	0	0	0	0
NM_182606	0	0	0	0	0	0
NM_207407	0	0	0	0	0	0
NM_182502	0	0	0	0	0	0
NM_133370	0	0	0	0	1	0
NM_014058	0	0	0	0	0	0
NM_001077	0	0	0	0	0	0
NM_001076	0	1	1	0	0	0
NM_001075	0	0	1	1	0	0
NM_024743	0	0	0	0	0	0
NM_001074	0	0	1	0	0	0
NM_001073	0	0	0	0	0	1
NM_053039	1	0	1	0	0	0
NM_021139	1	0	1	0	0	0
NM_006798	0	0	0	0	0	0
NM_014465	0	0	1	0	0	0
NM_005420	0	0	0	0	0	1
NM_001890	0	0	0	0	0	0
NM_001891	0	0	0	0	0	0
NM_003154	0	0	0	0	0	0
NM_000200	0	0	0	0	0	0
NM_002159	0	0	0	0	0	0
NM_214711	0	0	0	0	0	0
NM_017855	0	0	0	0	0	0
NM_152997	0	0	0	0	0	0
NM_005212	0	0	0	0	0	0
NM_033122	0	0	0	0	0	1
NM_012390	0	0	0	0	0	0
NM_006685	0	0	0	0	0	0
NM_021225	0	0	0	0	0	0
NM_152291	0	0	0	0	0	0
NM_212557	0	0	0	0	0	0
NM_016519	0	0	0	0	0	0
NM_144646	0	0	0	0	0	0
NM_020368	0	0	0	0	0	0
NM_014961	0	0	0	0	0	0
NM_002092	0	0	0	0	0	0
NM_173468	0	0	0	0	0	0
NM_000788	0	0	0	0	0	0
NM_003759	0	0	0	0	0	0
NM_000583	0	1	0	0	0	0
NM_004885	0	0	0	0	0	0
NM_014243	0	0	0	0	0	0
NM_173827	0	0	1	0	1	1
NM_198889	0	0	1	0	1	0
NM_000477	1	0	1	0	0	1
NM_001134	0	0	1	0	0	1
NM_001133	0	0	0	0	0	0
NM_177532	0	0	0	0	0	0
NM_000584	0	0	0	0	0	0
NM_002993	0	0	0	0	0	0
NM_002620	0	0	1	0	0	0
NM_001511	0	0	0	0	0	0
NM_002619	0	0	0	0	0	0
NM_002704	0	0	0	0	0	0
NM_002994	0	0	0	0	0	0
NM_002090	0	0	0	0	0	0
NM_002089	1	0	1	0	0	1
NM_001004346	1	1	1	0	0	1
NM_001432	0	0	0	0	0	0
NM_001657	0	0	0	0	0	0
NM_001729	0	0	1	0	0	0
NM_015393	0	0	0	0	0	0
NM_144721	0	0	0	0	0	1
NM_015436	0	0	0	0	0	1
NM_178497	0	0	0	0	0	0
NM_003948	0	0	0	0	0	0
NM_012297	0	0	1	0	1	0
NM_003715	0	1	1	0	0	1
NM_152934	0	0	0	0	0	0
NM_014435	0	0	0	0	0	0
NM_002416	0	0	1	0	0	0
NM_001565	1	0	0	1	0	0
NM_005409	0	0	0	0	0	0
NM_001179	0	0	0	0	0	0
NM_017426	0	0	1	0	0	0
NM_005506	1	0	1	0	0	1
NM_003943	0	0	0	0	0	0
NM_178555	0	0	0	0	0	0
NM_020859	0	0	0	0	0	0
NM_018243	0	0	0	0	0	0
NM_006835	0	0	1	0	0	1
NM_004354	0	0	1	0	0	1
NM_006419	0	0	0	0	0	0
NM_020236	0	0	1	0	0	0
NM_032863	0	0	0	0	0	0
NM_005139	0	0	0	0	0	0
NM_017593	0	0	0	0	0	0
NM_177453	0	0	0	0	0	0
NM_033214	0	0	0	0	0	0
NM_058168	0	0	0	0	0	0
NM_058172	0	0	1	0	0	0
NM_033143	0	0	0	0	0	0
NM_152770	0	0	1	0	0	0
NM_001201	0	0	0	0	0	0
NM_006259	0	0	0	0	0	0
NM_152545	0	0	0	0	0	1
NM_031370	0	0	1	0	0	0
NM_021204	0	0	0	0	1	0
NM_031372	0	0	0	0	1	0
NM_024906	0	0	0	0	0	0
NM_016211	0	0	0	0	1	1
NM_194282	0	0	0	0	0	0
NM_016129	0	1	1	0	1	0
NM_016619	0	0	0	0	0	0
NM_015697	0	0	0	0	0	0
NM_006665	0	0	0	0	0	0
NM_016067	0	0	1	0	1	1
NM_139076	0	0	0	0	0	0
NM_032717	0	0	1	0	0	0
NM_006168	0	0	0	0	0	0
NM_001263	0	0	0	0	0	0
NM_205857	0	0	0	0	0	0
NM_014991	0	0	0	0	0	0
NM_138981	0	0	0	0	0	0
NM_138982	1	0	0	0	0	0
NM_080685	0	0	0	0	0	0
NM_197965	0	0	0	0	0	1
NM_144645	0	0	1	0	0	0
NM_020803	0	0	0	0	0	0
NM_178135	0	0	1	0	0	0
NM_016245	0	0	1	0	0	0
NM_198039	0	1	1	0	0	0
NM_004684	0	0	0	0	0	1
NM_004967	0	0	0	0	0	0
NM_000582	0	0	0	0	0	0
NM_000297	0	0	0	0	0	0
NM_004827	0	0	1	0	0	1
NM_152542	0	0	0	0	1	0
NM_017912	0	0	0	0	0	1
NM_016323	0	0	0	0	0	0
NM_032906	0	0	1	0	0	0
NM_153757	0	0	0	0	0	0
NM_014883	0	0	0	0	0	0
NM_145715	1	1	1	0	0	0
NM_198281	1	0	0	0	0	1
NM_000345	0	0	1	0	0	0
NM_007351	0	0	0	0	0	0
NM_207491	0	0	0	0	0	0
NM_183049	0	0	0	0	0	0
NM_001510	0	0	0	0	0	0
NM_005172	0	0	0	0	0	0
NM_020159	0	0	0	0	0	0
NM_014485	0	0	0	0	0	0
NM_001011516	0	1	1	0	0	0
NM_001203	0	0	0	0	0	0
NM_003728	0	0	0	0	0	0
NM_005390	0	0	0	0	0	0
NM_174952	0	0	1	0	0	0
NM_021159	0	0	0	0	0	0
NM_005723	0	0	0	0	0	0
NM_001968	0	0	0	0	0	0
NM_015143	0	0	0	0	0	1
NM_000671	0	0	0	0	0	0
NM_000670	0	0	1	0	0	0
NM_000672	0	1	1	0	0	0
NM_000667	1	0	0	1	0	1
NM_000668	0	1	1	0	0	0
NM_000669	0	0	0	0	0	0
NM_000673	0	0	0	0	0	0
NM_032149	0	0	0	0	0	1
NM_152292	0	0	1	0	1	1
NM_000253	0	1	1	0	0	1
NM_014395	0	0	0	0	0	0
NM_021970	0	0	0	0	0	0
NM_002106	0	0	0	0	1	0
NM_145244	0	0	0	0	0	0
NM_016242	0	0	0	0	0	0
NM_000944	0	0	0	0	0	0
NM_017935	0	0	0	0	0	0
NM_022154	0	0	0	0	0	0
NM_003998	0	0	0	0	0	0
NM_005908	0	0	1	0	0	0
NM_181892	0	1	1	0	1	0
NM_001008388	0	0	1	0	0	0
NM_181893	0	0	1	0	0	0
NM_139173	0	0	1	0	1	0
NM_178833	0	0	1	0	0	0
NM_020139	0	0	0	0	0	0
NM_001813	0	0	0	0	1	0
NM_001059	0	0	0	0	0	0
NM_017628	0	0	0	0	0	0
NM_176869	0	0	1	0	0	0
NM_017700	0	0	0	0	0	0
NM_024751	0	0	1	0	1	0
NM_020395	0	0	1	0	1	0
NM_198278	0	0	0	0	0	0
NM_004757	0	0	1	0	1	0
NM_033115	0	0	1	0	1	0
NM_014421	0	0	0	0	0	0
NM_005443	0	0	0	0	0	0
NM_152621	0	0	0	0	0	0
NM_183075	0	0	0	0	0	0
NM_005327	0	0	1	0	1	1
NM_016269	0	0	0	0	0	0
NM_000995	0	0	1	0	1	0
NM_021227	0	0	0	0	0	0
NM_031279	0	1	1	0	0	0
NM_198721	0	0	0	0	0	0
NM_006323	0	0	0	0	0	0
NM_017918	0	0	0	0	0	0
NM_032992	0	0	1	0	0	0
NM_030821	0	0	0	0	0	0
NM_000204	0	0	0	0	0	0
NM_006583	0	0	0	0	0	0
NM_198506	0	0	0	0	0	0
NM_001963	0	0	0	0	0	0
NM_024090	0	0	1	0	0	0
NM_001977	1	1	1	0	0	0
NM_000325	0	0	0	0	0	0
NM_152400	0	0	0	0	0	0
NM_018569	0	0	1	0	1	0
NM_052864	0	0	1	0	0	0
NM_025144	0	0	0	0	0	0
NM_024019	0	0	0	0	0	0
NM_138698	0	0	0	0	0	0
NM_018392	0	0	1	0	1	0
NM_020977	0	0	0	0	0	0
NM_172128	0	0	1	0	0	1
NM_022569	0	0	0	0	0	0
NM_152402	0	0	0	0	0	0
NM_004784	0	0	0	0	0	0
NM_003619	0	0	0	0	0	0
NM_020961	0	0	1	0	0	0
NM_014822	0	0	0	0	1	0
NM_016599	0	0	0	0	0	0
NM_001001701	0	1	1	0	0	0
NM_000134	0	0	0	0	0	0
NM_033430	0	0	0	0	0	0
NM_002358	0	0	1	0	1	0
NM_018699	0	0	0	0	0	0
NM_024574	0	0	0	0	0	0
NM_024873	0	0	0	0	0	0
NM_198179	0	0	0	0	0	0
NM_001154	0	0	0	0	0	0
NM_005033	0	0	0	0	1	0
NM_001237	0	0	0	0	0	0
NM_176824	0	0	0	0	0	0
NM_003305	0	0	0	0	0	0
NM_139243	0	0	0	0	0	0
NM_000586	0	0	0	0	0	0
NM_021803	0	0	0	0	0	0
NM_152618	0	0	0	0	0	0
NM_002006	1	0	0	0	0	0
NM_145207	0	0	1	0	0	1
NM_007083	0	0	1	0	0	1
NM_199327	0	0	0	0	0	0
NM_005841	0	0	0	0	0	0
NM_024582	0	0	0	0	0	0
NM_015693	0	0	0	0	0	0
NM_031291	0	0	0	0	0	0
NM_014278	0	0	1	0	1	0
NM_014264	0	0	0	0	0	0
NM_025097	0	0	1	0	0	0
NM_152778	0	0	1	0	0	0
NM_032239	0	0	0	0	0	0
NM_006320	0	0	1	0	1	1
NM_024900	0	0	1	0	0	0
NM_173487	0	0	1	0	0	0
NM_144643	0	0	1	0	0	0
NM_020815	0	0	0	0	0	0
NM_014331	0	0	0	0	0	0
NM_012118	0	0	1	0	1	0
NM_006874	0	0	1	0	0	0
NM_201999	0	0	0	0	0	0
NM_032623	0	0	0	0	0	0
NM_002494	0	0	1	0	0	0
NM_031296	0	1	1	0	0	0
NM_030648	0	0	1	1	0	0
NM_002413	0	0	1	0	0	0
NM_004362	0	0	0	0	0	0
NM_153702	0	0	1	0	1	0
NM_021833	0	0	0	0	0	1
NM_014487	0	0	1	0	0	1
NM_172174	0	0	1	0	0	0
NM_032557	0	0	1	0	1	0
NM_207123	0	0	1	0	0	1
NM_003601	0	0	1	0	0	0
NM_001011539	0	0	0	0	0	0
NM_198682	0	0	0	0	0	0
NM_002100	0	0	0	0	0	1
NM_002099	0	0	0	0	0	0
NM_022475	0	0	0	0	0	0
NM_002940	0	0	0	0	1	0
NM_014885	0	0	0	0	1	0
NM_199324	0	0	1	0	0	0
NM_005900	0	0	1	0	0	0
NM_178835	0	0	0	0	0	0
NM_007080	0	0	0	0	0	0
NM_032128	0	0	0	0	1	0
NM_004575	0	0	0	0	0	0
NM_031956	0	0	0	0	0	0
NM_001957	0	0	0	0	0	0
NM_018241	0	0	0	0	0	0
NM_138364	0	0	1	0	1	0
NM_024605	0	0	0	0	0	0
NM_000901	0	0	1	0	0	0
NM_152619	0	0	0	0	0	0
NM_006439	0	0	1	0	0	0
NM_006726	0	0	1	0	0	0
NM_001006	0	0	1	0	0	0
NM_183375	0	0	0	0	0	0
NM_004564	0	0	0	0	0	0
NM_152680	0	1	0	0	0	0
NM_014447	0	0	1	0	1	0
NM_145720	0	0	1	0	1	0
NM_033393	0	0	0	0	0	0
NM_032117	0	0	0	0	0	0
NM_173662	0	0	0	0	0	0
NM_003013	0	0	0	0	0	0
NM_199348	0	0	0	0	0	0
NM_002669	0	0	0	0	0	0
NM_005141	1	1	1	0	0	0
NM_000508	1	1	1	0	0	1
NM_000509	1	1	1	0	1	1
NM_004744	0	0	0	0	0	0
NM_144979	0	0	0	0	0	0
NM_000910	0	0	0	0	0	0
NM_024826	0	0	0	0	0	0
NM_000856	0	0	0	0	1	1
NM_000857	0	0	0	0	0	0
NM_017419	0	0	0	0	0	0
NM_005651	0	0	1	0	0	0
NM_001334	0	0	1	0	0	1
NM_016205	0	0	1	0	0	0
NM_000824	0	0	0	0	0	0
NM_000826	0	0	0	0	0	0
NM_016613	0	0	0	0	0	0
NM_018342	0	0	0	0	0	0
NM_004453	0	0	1	1	1	0
NM_005038	0	0	1	0	0	0
NM_152543	0	0	0	0	0	0
NM_020116	0	0	0	0	0	0
NM_138386	0	0	0	0	1	0
NM_000909	0	0	0	0	0	0
NM_006174	0	0	0	0	0	0
NM_032136	0	0	0	0	0	0
NM_018352	0	0	1	0	0	0
NM_012403	0	0	0	0	0	0
NM_153027	0	0	0	0	0	0
NM_007246	0	0	1	0	0	0
NM_001873	0	0	0	0	0	0
NM_012464	0	0	0	0	0	0
NM_016950	0	0	0	0	0	0
NM_007193	0	0	0	0	0	0
NM_017631	0	0	1	0	0	0
NM_016081	0	0	0	0	0	0
NM_032783	0	0	1	0	1	0
NM_020870	0	0	0	0	0	0
NM_012224	0	0	1	0	1	0
NM_173872	0	0	1	0	1	0
NM_017867	0	0	0	0	0	0
NM_016228	0	0	0	0	0	0
NM_017423	0	0	0	0	0	0
NM_002129	0	0	1	0	0	0
NM_003864	0	0	1	0	0	0
NM_007281	0	0	0	0	0	0
NM_021973	0	0	0	0	0	0
NM_006792	0	0	0	0	0	0
NM_030633	0	0	0	0	0	0
NM_012180	0	0	1	0	0	0
NM_000860	0	0	1	0	0	0
NM_006529	0	0	0	0	0	0
NM_201591	0	0	0	0	0	0
NM_201592	0	0	0	0	0	0
NM_170710	0	0	0	0	0	0
NM_144644	0	0	0	0	0	0
NM_080874	0	0	0	0	0	0
NM_021928	0	0	1	0	0	0
NM_005429	0	0	0	0	0	0
NM_018248	0	0	0	0	0	0
NM_000027	0	0	1	0	0	0
NM_178838	0	0	0	0	0	0
NM_001921	0	1	1	0	0	1
NM_024949	0	0	0	0	0	0
NM_017632	0	0	1	0	0	0
NM_001564	0	0	0	0	1	0
NM_199053	0	0	0	0	0	0
NM_152682	0	0	0	0	0	0
NM_153343	0	0	0	0	0	0
NM_002199	0	1	1	0	0	0
NM_152683	0	0	0	0	0	0
NM_032991	0	0	0	0	0	0
NM_001995	0	0	0	0	0	0
NM_001151	0	0	1	0	0	0
NM_031953	0	0	0	0	0	0
NM_181726	0	0	0	0	1	0
NM_018359	0	0	0	0	0	0
NM_152775	0	0	0	0	0	0
NM_014476	0	0	0	0	0	0
NM_021069	0	0	0	0	0	0
NM_003265	0	0	0	0	0	1
NM_207352	0	0	0	0	0	0
NM_000892	0	0	1	0	0	0
NM_019559	1	1	1	1	0	0
NM_005958	0	0	0	0	0	0
NM_005245	0	0	0	0	0	0
NM_174900	0	0	0	0	0	0
NM_173553	0	0	0	0	0	0
NM_178556	0	0	0	0	0	0
NM_004477	0	0	1	0	0	0
NM_020040	0	0	0	0	0	0
NM_001005217	0	0	0	0	0	0
NM_004168	0	0	0	0	0	0
NM_145265	0	0	0	0	0	0
NM_013232	0	0	0	0	0	0
NM_007277	0	0	0	0	0	0
NM_004174	0	0	0	0	0	0
NM_018140	0	0	0	0	0	0
NM_024786	0	0	0	0	0	0
NM_004237	0	0	0	0	0	0
NM_033120	0	0	0	0	0	0
NM_006598	0	0	1	0	0	0
NM_001003841	0	0	0	0	0	0
NM_182632	0	0	0	0	0	0
NM_198255	0	0	0	0	0	0
NM_030782	0	0	0	0	0	0
NM_001044	0	0	0	0	0	0
NM_024830	0	0	0	0	0	0
NM_004553	0	0	1	0	0	0
NM_032479	0	0	1	0	0	0
NM_016358	0	0	0	0	0	0
NM_178569	1	0	0	0	1	0
NM_033267	1	0	0	0	1	0
NM_024337	0	0	0	0	0	0
NM_139056	0	0	1	0	1	0
NM_032286	0	0	0	0	0	0
NM_001047	0	0	1	0	0	0
NM_017755	0	0	1	0	0	0
NM_020546	0	0	0	0	0	0
NM_024010	0	0	0	0	0	0
NM_024091	0	0	0	0	0	0
NM_019599	0	0	0	0	0	0
NM_012073	0	0	1	0	0	0
NM_199133	0	0	1	0	0	0
NM_138809	0	0	1	0	0	0
NM_005885	0	0	0	0	0	0
NM_031916	0	0	0	0	0	1
NM_004394	0	0	1	0	0	0
NM_001332	0	0	1	0	0	0
NM_001369	0	0	0	0	0	0
NM_007118	0	0	0	0	0	0
NM_019018	0	0	0	0	0	0
NM_138348	0	0	0	0	0	0
NM_054027	0	0	0	0	0	0
NM_012304	0	0	0	0	0	0
NM_033414	0	0	0	0	0	0
NM_019000	0	0	1	0	0	0
NM_012334	0	0	0	0	0	0
NM_006317	1	0	0	1	0	1
NM_173669	1	0	0	1	0	0
NM_031887	0	0	0	0	0	0
NM_004061	0	0	0	0	0	0
NM_020227	0	0	0	0	0	0
NM_006727	0	0	0	0	0	0
NM_016279	0	0	0	0	0	0
NM_004932	0	0	0	0	0	0
NM_018356	0	0	0	0	1	0
NM_013235	0	0	0	0	1	0
NM_178140	0	0	0	0	0	0
NM_022130	0	0	1	0	1	0
NM_019061	0	0	0	0	0	0
NM_016107	0	0	0	0	0	0
NM_006713	0	0	0	0	0	0
NM_000908	0	0	1	0	0	0
NM_024563	0	0	0	0	0	0
NM_152295	0	0	1	0	0	0
NM_030955	0	0	0	0	0	0
NM_016568	0	0	0	0	0	0
NM_016180	0	0	0	0	0	0
NM_203382	0	0	1	0	0	0
NM_181435	0	0	0	0	0	0
NM_015577	0	0	0	0	0	1
NM_144725	0	0	1	0	0	0
NM_018321	0	0	0	0	0	0
NM_133282	0	0	0	0	0	0
NM_001012339	0	0	0	0	0	0
NM_031900	0	1	1	0	0	0
NM_000949	0	0	1	0	0	0
NM_144722	0	0	0	0	0	0
NM_002185	1	0	0	0	0	0
NM_144647	0	0	0	0	0	0
NM_152404	0	0	1	0	0	0
NM_174914	0	0	0	0	0	0
NM_005983	0	0	0	0	0	0
NM_153013	0	1	1	1	0	0
NM_145000	0	1	1	0	0	1
NM_004172	0	0	0	0	0	1
NM_004298	0	0	1	0	1	1
NM_018034	0	0	1	0	1	1
NM_199234	0	0	0	0	0	0
NM_152403	0	0	0	0	0	0
NM_002310	0	0	0	0	0	0
NM_003999	0	0	0	0	0	0
NM_152756	0	0	1	0	0	0
NM_199335	0	0	0	0	0	0
NM_001737	0	0	1	0	0	0
NM_001343	0	0	0	0	0	0
NM_000958	0	0	0	0	0	0
NM_012382	0	0	0	0	0	0
NM_206907	0	0	0	0	0	0
NM_032587	0	0	0	0	0	0
NM_000587	0	0	1	0	0	0
NM_173489	0	0	0	0	0	0
NM_000436	0	0	0	0	0	0
NM_175921	0	0	1	0	0	0
NM_033484	0	0	1	0	0	0
NM_000163	0	0	1	0	0	0
NM_005410	0	0	0	0	0	0
NM_194290	0	0	0	0	0	0
NM_018038	0	0	0	0	0	0
NM_153361	0	0	0	0	0	0
NM_002130	0	0	1	0	1	1
NM_148672	0	0	0	0	0	0
NM_198566	0	0	0	0	0	0
NM_182789	0	0	0	0	0	0
NM_012343	0	0	1	0	0	0
NM_004465	0	0	0	0	1	0
NM_016640	0	0	1	0	1	0
NM_021072	0	0	0	0	0	0
NM_198449	0	0	1	0	0	0
NM_024615	0	0	1	0	0	0
NM_002202	1	0	0	0	0	0
NM_015946	0	1	1	0	0	0
NM_002203	0	0	0	0	0	0
NM_004531	0	0	0	0	0	1
NM_013409	1	1	1	1	0	1
NM_002495	0	0	1	0	0	0
NM_019087	0	0	0	0	0	0
NM_006308	0	0	0	0	0	0
NM_052870	0	0	0	0	0	0
NM_007036	0	0	0	0	0	0
NM_002104	0	0	0	0	0	0
NM_006144	0	0	0	0	0	0
NM_001008397	0	0	0	0	0	0
NM_152623	0	0	0	0	0	0
NM_015360	0	0	0	0	1	0
NM_019030	0	0	0	0	1	0
NM_176895	0	0	0	0	0	0
NM_024415	0	0	0	0	0	0
NM_139017	0	0	0	0	0	0
NM_153706	0	0	1	0	1	0
NM_152622	0	0	0	0	0	0
NM_022913	0	0	0	0	1	0
NM_006622	0	0	1	0	0	0
NM_152687	0	0	0	0	0	0
NM_138453	0	0	0	0	0	0
NM_016590	0	0	0	0	0	0
NM_018369	0	0	0	0	0	0
NM_174889	0	0	1	0	0	0
NM_001007233	0	0	1	0	0	0
NM_004520	0	0	0	0	0	0
NM_014473	0	0	0	0	1	0
NM_016338	0	0	0	0	1	0
NM_181506	0	0	0	0	0	0
NM_000524	0	0	0	0	0	0
NM_178532	0	0	0	0	0	0
NM_005869	0	0	1	0	0	0
NM_197941	0	0	1	0	0	0
NM_015342	1	0	0	0	1	0
NM_022145	1	0	0	0	1	0
NM_024941	0	1	1	0	0	1
NM_033228	0	1	1	0	0	1
NM_020726	0	0	0	0	0	0
NM_019072	0	0	0	0	0	0
NM_001006600	0	0	1	0	0	0
NM_198828	0	0	0	0	0	0
NM_005582	0	0	0	0	0	0
NM_181523	1	0	1	0	0	0
NM_181524	0	0	0	0	0	0
NM_031966	0	0	0	0	1	0
NM_022909	0	0	0	0	0	0
NM_033281	0	0	1	0	1	0
NM_001799	0	0	0	0	0	0
NM_133343	0	0	0	0	0	0
NM_016283	0	0	0	0	0	0
NM_144724	0	0	0	0	0	0
NM_002538	0	0	0	0	0	0
NM_001515	0	1	1	0	0	0
NM_021652	0	0	0	0	0	0
